,DA Price,Net Load Forecast,System Margin,Day,Hour,Month,DA Price_24,DA Price_144,DA Price_168
2017-01-03 14:00:00,69.94,78894.0,1.0797571863107858,1,14,1,59.71,0.0,0.0
2017-01-03 15:00:00,71.11,78918.0,1.0743714066184458,1,15,1,60.960000000000015,0.0,0.0
2017-01-03 16:00:00,81.32,82241.0,1.0744234800838575,1,16,1,73.55000000000001,0.0,0.0
2017-01-03 17:00:00,137.21,86658.0,1.0897089192644311,1,17,1,77.42000000000002,0.0,0.0
2017-01-03 18:00:00,90.17,87533.0,1.1033117793130578,1,18,1,75.0,0.0,0.0
2017-01-03 19:00:00,74.94,83844.0,1.104313363346031,1,19,1,70.11000000000001,0.0,0.0
2017-01-03 20:00:00,71.59,79554.0,1.0691519933120852,1,20,1,61.21,0.0,0.0
2017-01-03 21:00:00,68.73,77013.0,1.0438591875394654,1,21,1,60.100000000000016,0.0,0.0
2017-01-03 22:00:00,67.42,79072.0,1.0762124711316396,1,22,1,58.78000000000001,0.0,0.0
2017-01-03 23:00:00,62.69,75265.0,1.0551574962822765,1,23,1,54.680000000000014,0.0,0.0
2017-01-04 00:00:00,56.04,71943.0,1.0338021559398767,2,0,1,52.740000000000016,0.0,0.0
2017-01-04 01:00:00,54.1,71514.0,1.0360028368399827,2,1,1,49.25000000000002,0.0,0.0
2017-01-04 02:00:00,52.0,68486.0,1.0000279728104282,2,2,1,45.00000000000002,0.0,0.0
2017-01-04 03:00:00,51.36,66958.0,0.977285101986681,2,3,1,45.180000000000014,0.0,0.0
2017-01-04 04:00:00,53.02,68331.0,0.9930369279092716,2,4,1,49.250000000000014,0.0,0.0
2017-01-04 05:00:00,62.4,72154.0,1.0033956987815433,2,5,1,57.650000000000006,0.0,0.0
2017-01-04 06:00:00,72.32,77894.0,1.0391025641025642,2,6,1,70.51000000000002,0.0,0.0
2017-01-04 07:00:00,73.01,82130.0,1.066819902312276,2,7,1,74.04000000000002,0.0,0.0
2017-01-04 08:00:00,73.0,82503.0,1.0718514364055587,2,8,1,75.32000000000001,0.0,0.0
2017-01-04 09:00:00,72.85,82313.0,1.0718219735881283,2,9,1,74.65000000000002,0.0,0.0
2017-01-04 10:00:00,72.51,80878.0,1.0631339931386825,2,10,1,73.31,0.0,0.0
2017-01-04 11:00:00,71.72,79834.0,1.072317330898996,2,11,1,72.71,0.0,0.0
2017-01-04 12:00:00,71.59,78706.0,1.0786568245054569,2,12,1,71.69,0.0,0.0
2017-01-04 13:00:00,69.0,76971.0,1.0657456360385391,2,13,1,70.51000000000002,0.0,0.0
2017-01-04 14:00:00,67.13,75368.0,1.038657932741902,2,14,1,69.94,0.0,0.0
2017-01-04 15:00:00,68.26,75438.0,1.0284136364809415,2,15,1,71.11000000000003,0.0,0.0
2017-01-04 16:00:00,72.15,78308.0,1.0269512072938582,2,16,1,81.32,0.0,0.0
2017-01-04 17:00:00,76.8,83064.0,1.0514571231065888,2,17,1,137.21000000000004,0.0,0.0
2017-01-04 18:00:00,76.16,84032.0,1.0738789512374418,2,18,1,90.17,0.0,0.0
2017-01-04 19:00:00,72.48,80398.0,1.0671138381798086,2,19,1,74.94,0.0,0.0
2017-01-04 20:00:00,66.16,76315.0,1.0405949233554301,2,20,1,71.59,0.0,0.0
2017-01-04 21:00:00,64.98,73832.0,1.0128503755659661,2,21,1,68.73000000000002,0.0,0.0
2017-01-04 22:00:00,61.95,76257.0,1.0465467238822619,2,22,1,67.42,0.0,0.0
2017-01-04 23:00:00,51.22,73639.0,1.0609110461589368,2,23,1,62.690000000000005,0.0,0.0
2017-01-05 00:00:00,48.41,70426.0,1.0339506172839505,3,0,1,56.04000000000001,0.0,0.0
2017-01-05 01:00:00,50.0,70134.0,1.0302902523016375,3,1,1,54.10000000000001,0.0,0.0
2017-01-05 02:00:00,47.46,67292.0,0.9956268840487411,3,2,1,52.00000000000001,0.0,0.0
2017-01-05 03:00:00,42.34,65700.0,0.9754052940424263,3,3,1,51.36000000000001,0.0,0.0
2017-01-05 04:00:00,45.18,67250.0,0.9912548819833588,3,4,1,53.02000000000001,0.0,0.0
2017-01-05 05:00:00,54.09,71950.0,1.0211624277931393,3,5,1,62.400000000000006,0.0,0.0
2017-01-05 06:00:00,66.21,78802.0,1.0497637063244067,3,6,1,72.32,0.0,0.0
2017-01-05 07:00:00,69.7,83081.0,1.0720954421845432,3,7,1,73.01000000000002,0.0,0.0
2017-01-05 08:00:00,72.6,83562.0,1.081115017579106,3,8,1,73.0,0.0,0.0
2017-01-05 09:00:00,73.03,83606.0,1.0841581683663268,3,9,1,72.85000000000001,0.0,0.0
2017-01-05 10:00:00,72.6,82769.0,1.0758375230225496,3,10,1,72.51000000000002,0.0,0.0
2017-01-05 11:00:00,72.54,82351.0,1.0740570090781167,3,11,1,71.72,0.0,0.0
2017-01-05 12:00:00,71.51,81774.0,1.0784202498455797,3,12,1,71.59,0.0,0.0
2017-01-05 13:00:00,71.1,80053.0,1.0773057048233914,3,13,1,69.0,0.0,0.0
2017-01-05 14:00:00,70.51,78257.0,1.0584355488353299,3,14,1,67.13000000000001,0.0,0.0
2017-01-05 15:00:00,69.7,78299.0,1.048435501970302,3,15,1,68.26,0.0,0.0
2017-01-05 16:00:00,74.31,81522.0,1.04173199703975,3,16,1,72.15000000000002,0.0,0.0
2017-01-05 17:00:00,96.93,86237.0,1.0665824414776661,3,17,1,76.80000000000001,0.0,0.0
2017-01-05 18:00:00,89.53,87557.0,1.0829316854641917,3,18,1,76.16,0.0,0.0
2017-01-05 19:00:00,73.69,83377.0,1.077957261494835,3,19,1,72.48000000000002,0.0,0.0
2017-01-05 20:00:00,71.68,79198.0,1.0435297296601773,3,20,1,66.16,0.0,0.0
2017-01-05 21:00:00,66.76,77219.0,1.038282150717954,3,21,1,64.98000000000002,0.0,0.0
2017-01-05 22:00:00,69.2,79167.0,1.0563929313929314,3,22,1,61.95,0.0,0.0
2017-01-05 23:00:00,59.58,74765.0,1.0529190850119494,3,23,1,51.220000000000006,0.0,0.0
2017-01-06 00:00:00,53.98,72229.0,1.049870612061206,4,0,1,48.41000000000001,0.0,0.0
2017-01-06 01:00:00,52.11,71964.0,1.0604416007312405,4,1,1,50.00000000000001,0.0,0.0
2017-01-06 02:00:00,48.14,69549.0,1.0316249892089435,4,2,1,47.460000000000015,0.0,0.0
2017-01-06 03:00:00,46.74,68535.0,1.0216937959798413,4,3,1,42.34000000000001,0.0,0.0
2017-01-06 04:00:00,48.41,70361.0,1.0344481988431362,4,4,1,45.18000000000001,0.0,0.0
2017-01-06 05:00:00,53.29,75236.0,1.0466934003942092,4,5,1,54.09000000000002,0.0,0.0
2017-01-06 06:00:00,73.28,82097.0,1.0653318747296918,4,6,1,66.21000000000001,0.0,0.0
2017-01-06 07:00:00,86.03,86255.0,1.0741650474758955,4,7,1,69.70000000000002,0.0,0.0
2017-01-06 08:00:00,76.14,86647.0,1.089299129299622,4,8,1,72.6,0.0,0.0
2017-01-06 09:00:00,72.86,85688.0,1.0941081717365715,4,9,1,73.03,0.0,0.0
2017-01-06 10:00:00,75.08,84324.0,1.0808878809914095,4,10,1,72.6,0.0,0.0
2017-01-06 11:00:00,84.9,82965.0,1.076730215470162,4,11,1,72.54000000000002,0.0,0.0
2017-01-06 12:00:00,70.99,81993.0,1.094531808434596,4,12,1,71.51000000000002,0.0,0.0
2017-01-06 13:00:00,68.53,79294.0,1.0765145401056988,4,13,1,71.1,0.0,0.0
2017-01-06 14:00:00,65.62,77270.0,1.0570460919722708,4,14,1,70.51000000000002,0.0,0.0
2017-01-06 15:00:00,66.21,77609.0,1.0520443133816848,4,15,1,69.70000000000002,0.0,0.0
2017-01-06 16:00:00,71.01,81010.0,1.0551094235061702,4,16,1,74.31000000000002,0.0,0.0
2017-01-06 17:00:00,169.32,86413.0,1.060633484162896,4,17,1,96.93000000000002,0.0,0.0
2017-01-06 18:00:00,107.85,87466.0,1.078263180785773,4,18,1,89.52999999999999,0.0,0.0
2017-01-06 19:00:00,85.17,83910.0,1.0690656266743088,4,19,1,73.69000000000001,0.0,0.0
2017-01-06 20:00:00,78.07,79953.0,1.065752854579031,4,20,1,71.68000000000002,0.0,0.0
2017-01-06 21:00:00,78.57,78145.0,1.038875296128005,4,21,1,66.76000000000002,0.0,0.0
2017-01-06 22:00:00,106.13,81096.0,1.0736651817418814,4,22,1,69.20000000000002,0.0,0.0
2017-01-06 23:00:00,66.0,79277.0,1.1089135920343722,4,23,1,59.580000000000005,0.0,0.0
2017-01-07 00:00:00,60.0,76803.0,1.1029617602597839,5,0,1,53.98000000000002,58.22999999999999,0.0
2017-01-07 01:00:00,55.95,76518.0,1.126459227775943,5,1,1,52.11000000000001,51.95000000000001,0.0
2017-01-07 02:00:00,52.0,73535.0,1.1143955069464972,5,2,1,48.140000000000015,47.27000000000001,0.0
2017-01-07 03:00:00,50.78,71553.0,1.1010372416277638,5,3,1,46.74000000000002,45.490000000000016,0.0
2017-01-07 04:00:00,50.74,71669.0,1.0907335907335907,5,4,1,48.41000000000001,44.500000000000014,0.0
2017-01-07 05:00:00,54.08,73034.0,1.0777942680941197,5,5,1,53.29000000000001,44.50000000000001,0.0
2017-01-07 06:00:00,56.28,75243.0,1.09460516028147,5,6,1,73.28,44.72,0.0
2017-01-07 07:00:00,61.28,78236.0,1.1082599348082391,5,7,1,86.03,44.220000000000006,0.0
2017-01-07 08:00:00,67.2,80489.0,1.1044499879295084,5,8,1,76.14000000000001,42.06000000000001,0.0
2017-01-07 09:00:00,73.48,81267.0,1.11003861003861,5,9,1,72.86000000000003,45.70000000000001,0.0
2017-01-07 10:00:00,70.69,79679.0,1.0938074478701612,5,10,1,75.08000000000001,47.910000000000004,0.0
2017-01-07 11:00:00,70.69,79157.0,1.097158051310403,5,11,1,84.9,49.570000000000014,0.0
2017-01-07 12:00:00,63.73,78169.0,1.0999266715552296,5,12,1,70.99000000000001,48.69000000000001,0.0
2017-01-07 13:00:00,55.09,75399.0,1.0994336670405296,5,13,1,68.53,46.91000000000001,0.0
2017-01-07 14:00:00,53.26,73296.0,1.0927128684604954,5,14,1,65.62,46.510000000000005,0.0
2017-01-07 15:00:00,59.08,72670.0,1.0576340022280823,5,15,1,66.21000000000001,46.52000000000002,0.0
2017-01-07 16:00:00,69.99,74839.0,1.0517865964103408,5,16,1,71.01000000000002,51.59000000000001,0.0
2017-01-07 17:00:00,76.52,80264.0,1.0874172185430464,5,17,1,169.32,59.070000000000014,0.0
2017-01-07 18:00:00,78.28,81943.0,1.1098022606347777,5,18,1,107.85000000000001,62.100000000000016,0.0
2017-01-07 19:00:00,68.23,79387.0,1.1080068143100512,5,19,1,85.17000000000002,56.260000000000005,0.0
2017-01-07 20:00:00,60.0,76232.0,1.1000380051518095,5,20,1,78.07000000000002,55.000000000000014,0.0
2017-01-07 21:00:00,61.19,75127.0,1.0880463178705078,5,21,1,78.57,56.02000000000002,0.0
2017-01-07 22:00:00,66.09,78262.0,1.1217724564299103,5,22,1,106.13000000000001,52.00000000000002,0.0
2017-01-07 23:00:00,69.2,75453.0,1.065737738842519,5,23,1,66.0,54.990000000000016,0.0
2017-01-08 00:00:00,61.07,72416.0,1.065341928814484,6,0,1,60.00000000000001,50.180000000000014,58.22999999999999
2017-01-08 01:00:00,55.47,71283.0,1.097202209414025,6,1,1,55.95000000000002,49.11000000000001,51.95000000000001
2017-01-08 02:00:00,50.22,68302.0,1.0818605225008482,6,2,1,52.00000000000002,45.780000000000015,47.27000000000001
2017-01-08 03:00:00,47.99,65769.0,1.0450620240063029,6,3,1,50.780000000000015,44.990000000000016,45.490000000000016
2017-01-08 04:00:00,48.0,64898.0,1.0336177395128447,6,4,1,50.74000000000001,46.97000000000001,44.500000000000014
2017-01-08 05:00:00,47.15,65428.0,1.033724790949336,6,5,1,54.080000000000005,52.00000000000001,44.50000000000001
2017-01-08 06:00:00,50.13,67050.0,1.0431429921211843,6,6,1,56.28000000000002,59.07000000000001,44.72
2017-01-08 07:00:00,51.3,68820.0,1.0665593781313576,6,7,1,61.28000000000002,64.98000000000002,44.220000000000006
2017-01-08 08:00:00,54.0,70956.0,1.085704024063571,6,8,1,67.20000000000002,65.02000000000001,42.06000000000001
2017-01-08 09:00:00,58.07,72632.0,1.080944472525092,6,9,1,73.48000000000002,68.49000000000001,45.70000000000001
2017-01-08 10:00:00,61.28,72869.0,1.069560299731373,6,10,1,70.69,65.99000000000001,47.910000000000004
2017-01-08 11:00:00,67.1,72620.0,1.0624272430188362,6,11,1,70.69,65.75,49.570000000000014
2017-01-08 12:00:00,64.6,72500.0,1.0811351204673016,6,12,1,63.73000000000002,64.98000000000002,48.69000000000001
2017-01-08 13:00:00,54.74,68657.0,1.0730063646574317,6,13,1,55.09000000000002,61.190000000000005,46.91000000000001
2017-01-08 14:00:00,53.0,66148.0,1.0500634779815532,6,14,1,53.26000000000001,59.71,46.510000000000005
2017-01-08 15:00:00,54.08,65773.0,1.0300710604166032,6,15,1,59.080000000000005,60.960000000000015,46.52000000000002
2017-01-08 16:00:00,60.95,67822.0,1.0130235419932319,6,16,1,69.99,73.55000000000001,51.59000000000001
2017-01-08 17:00:00,70.51,73354.0,1.0399253315502062,6,17,1,76.52000000000001,77.42000000000002,59.070000000000014
2017-01-08 18:00:00,75.52,76146.0,1.071720148892302,6,18,1,78.28000000000002,75.0,62.100000000000016
2017-01-08 19:00:00,73.2,74978.0,1.0640226470875342,6,19,1,68.23000000000002,70.11000000000001,56.260000000000005
2017-01-08 20:00:00,68.4,72257.0,1.0482687897907734,6,20,1,60.00000000000001,61.21,55.000000000000014
2017-01-08 21:00:00,71.21,70736.0,1.0264075734927753,6,21,1,61.190000000000005,60.100000000000016,56.02000000000002
2017-01-08 22:00:00,65.88,74040.0,1.0747477051143166,6,22,1,66.09000000000002,58.78000000000001,52.00000000000002
2017-01-08 23:00:00,58.0,71162.0,1.0441720795587113,6,23,1,69.2,54.680000000000014,54.990000000000016
2017-01-09 00:00:00,52.9,68309.0,1.0193478515396324,0,0,1,61.070000000000014,52.740000000000016,50.180000000000014
2017-01-09 01:00:00,50.04,67864.0,1.038339855756976,0,1,1,55.47,49.25000000000002,49.11000000000001
2017-01-09 02:00:00,45.75,65318.0,1.0112563818988896,0,2,1,50.220000000000006,45.00000000000002,45.780000000000015
2017-01-09 03:00:00,45.02,63823.0,0.985749652798744,0,3,1,47.99000000000001,45.180000000000014,44.990000000000016
2017-01-09 04:00:00,52.24,66063.0,0.9971804372536573,0,4,1,48.00000000000001,49.250000000000014,46.97000000000001
2017-01-09 05:00:00,65.75,71553.0,1.0069889582730243,0,5,1,47.150000000000006,57.650000000000006,52.00000000000001
2017-01-09 06:00:00,78.01,78762.0,1.0507857993430954,0,6,1,50.13000000000002,70.51000000000002,59.07000000000001
2017-01-09 07:00:00,89.78,82436.0,1.054677702533233,0,7,1,51.300000000000004,74.04000000000002,64.98000000000002
2017-01-09 08:00:00,80.0,82554.0,1.0400896077200497,0,8,1,54.00000000000001,75.32000000000001,65.02000000000001
2017-01-09 09:00:00,80.0,82277.0,1.0407101316192224,0,9,1,58.07000000000001,74.65000000000002,68.49000000000001
2017-01-09 10:00:00,80.0,81744.0,1.0441899728400499,0,10,1,61.28000000000001,73.31,65.99000000000001
2017-01-09 11:00:00,80.0,81129.0,1.0465102013274608,0,11,1,67.1,72.71,65.75
2017-01-09 12:00:00,79.89,80280.0,1.0488601767282988,0,12,1,64.60000000000001,71.69,64.98000000000002
2017-01-09 13:00:00,78.7,78364.0,1.0353052839284154,0,13,1,54.740000000000016,70.51000000000002,61.190000000000005
2017-01-09 14:00:00,77.0,75825.0,1.0163323273566482,0,14,1,53.000000000000014,69.94,59.71
2017-01-09 15:00:00,75.75,74685.0,0.9934653740662563,0,15,1,54.080000000000005,71.11000000000003,60.960000000000015
2017-01-09 16:00:00,77.51,76310.0,0.9910367197365489,0,16,1,60.95000000000001,81.32,73.55000000000001
2017-01-09 17:00:00,83.87,80691.0,1.0079853383950779,0,17,1,70.51000000000002,137.21000000000004,77.42000000000002
2017-01-09 18:00:00,80.1,81933.0,1.0300844370663196,0,18,1,75.52000000000001,90.17,75.0
2017-01-09 19:00:00,77.07,77347.0,1.0002812526749576,0,19,1,73.20000000000002,74.94,70.11000000000001
2017-01-09 20:00:00,66.2,72508.0,0.9734479754554751,0,20,1,68.4,71.59,61.21
2017-01-09 21:00:00,66.6,69919.0,0.9452118971346088,0,21,1,71.21000000000001,68.73000000000002,60.100000000000016
2017-01-09 22:00:00,65.82,73085.0,0.9913749106869449,0,22,1,65.88000000000001,67.42,58.78000000000001
2017-01-09 23:00:00,59.99,67935.0,0.9622930105739177,0,23,1,58.00000000000001,62.690000000000005,54.680000000000014
2017-01-10 00:00:00,55.8,65084.0,0.9571162212554382,1,0,1,52.900000000000006,56.04000000000001,52.740000000000016
2017-01-10 01:00:00,52.98,64619.0,0.9605392501053223,1,1,1,50.04000000000001,54.10000000000001,49.25000000000002
2017-01-10 02:00:00,50.0,62304.0,0.9394676588437321,1,2,1,45.75000000000001,52.00000000000001,45.00000000000002
2017-01-10 03:00:00,49.19,61190.0,0.9261265947148657,1,3,1,45.02000000000001,51.36000000000001,45.180000000000014
2017-01-10 04:00:00,52.07,63142.0,0.9378337961973937,1,4,1,52.24000000000001,53.02000000000001,49.250000000000014
2017-01-10 05:00:00,63.55,68393.0,0.9583930357673903,1,5,1,65.75000000000003,62.400000000000006,57.650000000000006
2017-01-10 06:00:00,80.4,75212.0,0.9982256602713846,1,6,1,78.01000000000002,72.32,70.51000000000002
2017-01-10 07:00:00,77.9,78674.0,1.0085351844760928,1,7,1,89.78,73.01000000000002,74.04000000000002
2017-01-10 08:00:00,82.73,78330.0,1.0112931880582923,1,8,1,80.0,73.0,75.32000000000001
2017-01-10 09:00:00,84.59,77886.0,1.0088241126313702,1,9,1,80.0,72.85000000000001,74.65000000000002
2017-01-10 10:00:00,84.09,77659.0,1.0092197265020728,1,10,1,80.0,72.51000000000002,73.31
2017-01-10 11:00:00,82.06,77014.0,1.0068948381887073,1,11,1,80.0,71.72,72.71
2017-01-10 12:00:00,80.0,76407.0,1.004194023516489,1,12,1,79.89000000000001,71.59,71.69
2017-01-10 13:00:00,77.79,74563.0,0.9993499126843507,1,13,1,78.7,69.0,70.51000000000002
2017-01-10 14:00:00,75.69,72168.0,0.9732735980225552,1,14,1,77.00000000000001,67.13000000000001,69.94
2017-01-10 15:00:00,75.85,71856.0,0.9601048789265333,1,15,1,75.75000000000001,68.26,71.11000000000003
2017-01-10 16:00:00,88.38,73953.0,0.9419734467327614,1,16,1,77.51,72.15000000000002,81.32
2017-01-10 17:00:00,103.3,78740.0,0.972071746719634,1,17,1,83.87,76.80000000000001,137.21000000000004
2017-01-10 18:00:00,88.26,81094.0,1.0126303960129968,1,18,1,80.1,76.16,90.17
2017-01-10 19:00:00,79.67,76941.0,1.0043774008703754,1,19,1,77.07,72.48000000000002,74.94
2017-01-10 20:00:00,70.49,72238.0,0.9807692307692307,1,20,1,66.20000000000002,66.16,71.59
2017-01-10 21:00:00,68.39,69433.0,0.9514251304696909,1,21,1,66.60000000000001,64.98000000000002,68.73000000000002
2017-01-10 22:00:00,70.21,72687.0,1.0091755571843526,1,22,1,65.82,61.95,67.42
2017-01-10 23:00:00,66.76,69663.0,1.0154868821158334,1,23,1,59.990000000000016,51.220000000000006,62.690000000000005
2017-01-11 00:00:00,64.79,66620.0,1.0053443140003504,2,0,1,55.80000000000001,48.41000000000001,56.04000000000001
2017-01-11 01:00:00,62.05,66013.0,1.0096089979187886,2,1,1,52.980000000000004,50.00000000000001,54.10000000000001
2017-01-11 02:00:00,53.34,62756.0,0.9827677026111822,2,2,1,50.00000000000001,47.460000000000015,52.00000000000001
2017-01-11 03:00:00,50.62,61000.0,0.9585577993800223,2,3,1,49.190000000000005,42.34000000000001,51.36000000000001
2017-01-11 04:00:00,58.3,62441.0,0.9580820752087092,2,4,1,52.070000000000014,45.18000000000001,53.02000000000001
2017-01-11 05:00:00,75.8,66731.0,0.9648637432563286,2,5,1,63.55,54.09000000000002,62.400000000000006
2017-01-11 06:00:00,90.7,73169.0,0.9892645991079764,2,6,1,80.40000000000002,66.21000000000001,72.32
2017-01-11 07:00:00,96.88,77059.0,1.0088422423726267,2,7,1,77.9,69.70000000000002,73.01000000000002
2017-01-11 08:00:00,93.1,76664.0,0.9944145099441452,2,8,1,82.73000000000002,72.6,73.0
2017-01-11 09:00:00,82.57,75652.0,0.9939903994471662,2,9,1,84.59,73.03,72.85000000000001
2017-01-11 10:00:00,81.61,74185.0,0.9906803124690992,2,10,1,84.09000000000002,72.6,72.51000000000002
2017-01-11 11:00:00,79.98,73260.0,0.9885085876683554,2,11,1,82.06,72.54000000000002,71.72
2017-01-11 12:00:00,79.56,72372.0,0.9881888786878738,2,12,1,80.00000000000003,71.51000000000002,71.59
2017-01-11 13:00:00,79.82,70597.0,0.9718465083658953,2,13,1,77.79000000000002,71.1,69.0
2017-01-11 14:00:00,78.87,68418.0,0.9473139452691104,2,14,1,75.69000000000003,70.51000000000002,67.13000000000001
2017-01-11 15:00:00,79.56,67652.0,0.9349469731567464,2,15,1,75.85000000000002,69.70000000000002,68.26
2017-01-11 16:00:00,83.65,70292.0,0.9468723758914136,2,16,1,88.38000000000001,74.31000000000002,72.15000000000002
2017-01-11 17:00:00,95.76,74758.0,0.9657850036398933,2,17,1,103.30000000000001,96.93000000000002,76.80000000000001
2017-01-11 18:00:00,88.44,76235.0,0.992754247192117,2,18,1,88.26,89.52999999999999,76.16
2017-01-11 19:00:00,85.0,72602.0,0.9770414321470772,2,19,1,79.67,73.69000000000001,72.48000000000002
2017-01-11 20:00:00,77.6,68569.0,0.9492100796448623,2,20,1,70.49000000000001,71.68000000000002,66.16
2017-01-11 21:00:00,77.95,66436.0,0.9211524873734069,2,21,1,68.39000000000001,66.76000000000002,64.98000000000002
2017-01-11 22:00:00,77.51,69190.0,0.9540539128617699,2,22,1,70.21000000000001,69.20000000000002,61.95
2017-01-11 23:00:00,67.19,66430.0,0.933886945608929,2,23,1,66.76000000000002,59.580000000000005,51.220000000000006
2017-01-12 00:00:00,60.37,63381.0,0.9205793586262971,3,0,1,64.79,53.98000000000002,48.41000000000001
2017-01-12 01:00:00,60.71,62689.0,0.9225633432969244,3,1,1,62.05,52.11000000000001,50.00000000000001
2017-01-12 02:00:00,51.37,59545.0,0.9007395092868609,3,2,1,53.34000000000001,48.140000000000015,47.460000000000015
2017-01-12 03:00:00,48.46,58049.0,0.8810256115438788,3,3,1,50.62000000000001,46.74000000000002,42.34000000000001
2017-01-12 04:00:00,60.01,59911.0,0.8877951090175725,3,4,1,58.3,48.41000000000001,45.18000000000001
2017-01-12 05:00:00,73.69,64624.0,0.902679264473649,3,5,1,75.80000000000003,53.29000000000001,54.09000000000002
2017-01-12 06:00:00,82.87,72242.0,0.9510368590354858,3,6,1,90.70000000000003,73.28,66.21000000000001
2017-01-12 07:00:00,87.0,75693.0,0.9689514781769357,3,7,1,96.88000000000002,86.03,69.70000000000002
2017-01-12 08:00:00,88.01,75366.0,0.9633887600532886,3,8,1,93.09999999999998,76.14000000000001,72.6
2017-01-12 09:00:00,86.71,74785.0,0.9572458791208791,3,9,1,82.57,72.86000000000003,73.03
2017-01-12 10:00:00,86.4,73832.0,0.9581935071480375,3,10,1,81.61,75.08000000000001,72.6
2017-01-12 11:00:00,82.94,72998.0,0.9570762091165356,3,11,1,79.98000000000002,84.9,72.54000000000002
2017-01-12 12:00:00,81.19,72498.0,0.9633181372122778,3,12,1,79.56,70.99000000000001,71.51000000000002
2017-01-12 13:00:00,79.69,70911.0,0.9536529651866739,3,13,1,79.82,68.53,71.1
2017-01-12 14:00:00,76.98,68535.0,0.9327186392985454,3,14,1,78.87,65.62,70.51000000000002
2017-01-12 15:00:00,77.15,67894.0,0.9255422019615969,3,15,1,79.56000000000002,66.21000000000001,69.70000000000002
2017-01-12 16:00:00,79.97,69326.0,0.930471232673451,3,16,1,83.65000000000002,71.01000000000002,74.31000000000002
2017-01-12 17:00:00,89.85,73464.0,0.9518190053878797,3,17,1,95.76000000000003,169.32,96.93000000000002
2017-01-12 18:00:00,81.28,74368.0,0.9744776799635395,3,18,1,88.44000000000003,107.85000000000001,89.52999999999999
2017-01-12 19:00:00,78.33,69987.0,0.9507107254938157,3,19,1,85.00000000000001,85.17000000000002,73.69000000000001
2017-01-12 20:00:00,70.04,65205.0,0.9167327318257893,3,20,1,77.60000000000001,78.07000000000002,71.68000000000002
2017-01-12 21:00:00,69.21,62682.0,0.8951746666835488,3,21,1,77.95,78.57,66.76000000000002
2017-01-12 22:00:00,64.28,65169.0,0.9449285824782138,3,22,1,77.51000000000002,106.13000000000001,69.20000000000002
2017-01-12 23:00:00,59.2,60840.0,0.9507070926413507,3,23,1,67.19,66.0,59.580000000000005
2017-01-13 00:00:00,53.2,57957.0,0.9399682936068127,4,0,1,60.37000000000001,60.00000000000001,53.98000000000002
2017-01-13 01:00:00,50.16,57440.0,0.9396946347843393,4,1,1,60.710000000000015,55.95000000000002,52.11000000000001
2017-01-13 02:00:00,46.34,54957.0,0.9129649693029974,4,2,1,51.37000000000001,52.00000000000002,48.140000000000015
2017-01-13 03:00:00,43.66,54188.0,0.8946479848775631,4,3,1,48.46,50.780000000000015,46.74000000000002
2017-01-13 04:00:00,48.52,56561.0,0.9151020525251367,4,4,1,60.01000000000001,50.74000000000001,48.41000000000001
2017-01-13 05:00:00,61.69,62390.0,0.9488018027921292,4,5,1,73.69000000000003,54.080000000000005,53.29000000000001
2017-01-13 06:00:00,99.0,71130.0,0.9861146824376447,4,6,1,82.87000000000002,56.28000000000002,73.28
2017-01-13 07:00:00,87.45,75213.0,1.0078100593564512,4,7,1,87.00000000000003,61.28000000000002,86.03
2017-01-13 08:00:00,96.8,74974.0,0.9944621622289797,4,8,1,88.01,67.20000000000002,76.14000000000001
2017-01-13 09:00:00,104.48,73717.0,0.9836429302205184,4,9,1,86.71,73.48000000000002,72.86000000000003
2017-01-13 10:00:00,99.82,71919.0,0.9768469380198949,4,10,1,86.4,70.69,75.08000000000001
2017-01-13 11:00:00,96.48,70512.0,0.9761981744472356,4,11,1,82.94,70.69,84.9
2017-01-13 12:00:00,89.9,69837.0,0.9831160504381278,4,12,1,81.19000000000001,63.73000000000002,70.99000000000001
2017-01-13 13:00:00,80.73,68244.0,0.9744020570002928,4,13,1,79.69000000000001,55.09000000000002,68.53
2017-01-13 14:00:00,72.97,66236.0,0.9574042272979638,4,14,1,76.98000000000002,53.26000000000001,65.62
2017-01-13 15:00:00,75.59,66295.0,0.9518324878351796,4,15,1,77.15000000000003,59.080000000000005,66.21000000000001
2017-01-13 16:00:00,105.44,69426.0,0.9596360566078157,4,16,1,79.97,69.99,71.01000000000002
2017-01-13 17:00:00,105.82,74428.0,0.9851648618462584,4,17,1,89.85,76.52000000000001,169.32
2017-01-13 18:00:00,96.02,75321.0,1.008426069226423,4,18,1,81.28,78.28000000000002,107.85000000000001
2017-01-13 19:00:00,85.0,71748.0,1.0005611815422288,4,19,1,78.33000000000001,68.23000000000002,85.17000000000002
2017-01-13 20:00:00,81.19,67825.0,0.9719828711682073,4,20,1,70.04,60.00000000000001,78.07000000000002
2017-01-13 21:00:00,81.19,65852.0,0.9604669673653489,4,21,1,69.21000000000001,61.190000000000005,78.57
2017-01-13 22:00:00,81.08,69368.0,1.01211861225803,4,22,1,64.28000000000002,66.09000000000002,106.13000000000001
2017-01-13 23:00:00,75.0,66674.0,0.9986097920193803,4,23,1,59.20000000000001,69.2,66.0
2017-01-14 00:00:00,65.13,63700.0,0.9822011525250518,5,0,1,53.20000000000001,61.070000000000014,60.00000000000001
